index,pca1,pca2,pca3,cluster
210,5.052473742367442,-1.0128209789203462,1.7353841238703402,1
211,3.3276928966984856,-1.2176574611509567,1.5481861008379296,0
212,2.3434011009705586,-1.2697731626018944,1.3582109901585842,0
213,1.9016907076704797,-1.2595318233207393,1.2526807461304443,0
214,1.783549913392442,-1.2789690075709852,1.2883649668691475,0
215,1.7509792581019314,-1.306983531293152,1.3498092241268593,0
216,2.013753991115683,-1.310325828280342,1.4778809676841271,0
217,3.1295870761288564,-1.3411075309608802,1.917357939805751,0
218,4.167077278335536,-1.3561489900678934,2.188240523726018,1
219,2.9292814299151297,-0.744045930499425,0.8332160021253491,0
220,2.748877113143625,-0.16584952728805527,0.4726852863343199,0
221,2.550437163145508,0.6889959083854024,0.7228805830476797,0
222,-0.31126386930825045,1.9558779024171427,0.9880438993441927,2
223,-0.9428287421755526,1.793487546653395,1.0471853030183218,2
224,-0.8504551980378097,1.985784772844778,0.9078405374502987,2
225,0.6344836855904584,1.956284104779158,-0.2711118784226937,0
226,2.978910217657153,1.6140436827423605,-1.9093183814539127,0
227,4.628449570832244,1.3044766506264982,-2.2936767784932104,1
228,5.272471064253189,1.1388279166534223,-2.046560485043422,1
229,4.570076605464715,0.7330344129928277,-1.4756720640043932,1
230,3.351096134610123,0.270835140734839,-0.9279332593807932,0
231,1.5388152902899113,0.2600439164675929,0.1780106562707046,0
232,0.997623742295172,0.014744244617848222,0.5064508816467722,0
233,0.4704475403111637,-0.23574816736386597,0.7287769115475867,0
234,-0.134807161538227,-0.30951526654203787,1.045749874404975,2
235,-0.5621856027985626,-0.2931254322870936,1.3025847414084373,2
236,-0.7808207506071421,-0.28194709326751827,1.4041839875159159,2
237,-0.871443769769995,-0.29880262682240794,1.4120371213498841,2
238,-0.9046971479968234,-0.31974965052804344,1.4049079241533842,2
239,-0.884049849223823,-0.3492110163088694,1.3847604323703537,2
240,-0.7293778384636643,-0.41435428253322953,1.2668954961488972,2
241,-0.32677343448925383,-0.5107822103621226,0.9549817436149489,2
242,0.01759000165674987,-0.5323990500161075,0.6327179746968729,0
243,-0.03805383203216292,-0.3671224589626929,0.6666725033462554,2
244,-0.15984619845860995,-0.10938551264770681,0.7692568686549616,2
245,-0.2795223533602858,0.28545797916030263,0.9040327281850725,2
246,-0.704171825821874,1.2119370250471118,0.7958127087656147,2
247,-0.7514457493194964,1.5937383336084827,0.7160094785377893,2
248,-0.7402517013852891,1.8129790627845344,0.6343407150359085,2
249,-0.23920535025893963,1.519105555227799,0.14541650501556375,2
250,0.4999887643063635,0.7546547981873729,-0.4209879793078534,0
251,1.16467889745029,-0.009220394475722574,-1.035180209312693,0
252,1.5410732074929183,-0.31811143416625737,-1.0364502857902007,0
253,1.4515220159366864,-0.37870932075164593,-0.8727495849079637,0
254,0.8811078449488986,-0.34146227792304,-0.4847520232606528,0
255,0.09619237149562888,-0.23336472952496157,0.1579700174344507,2
256,-0.14206111398538712,-0.3561023192858022,0.390767194218261,2
257,-0.368704035461194,-0.4994552719309656,0.5410273352302287,2
258,-0.657928539218276,-0.6167247054228935,0.6992359505648122,2
259,-0.8108446142723119,-0.6721306575236461,0.8183723156530232,2
260,-0.8758888031520978,-0.7283642459685928,0.8914218663300822,2
261,-0.8675602395158614,-0.7828454463197326,0.9029700393757927,2
262,-0.8332142592103507,-0.8526783425804045,0.8860368133260663,2
263,-0.7650360037327216,-0.9382183675478593,0.8154938302631541,2
264,-0.5240907231470077,-1.030983796696205,0.6526990276212342,2
265,0.012783586892609295,-1.1102385070783258,0.47639215181049077,0
266,0.46565917471580864,-1.0789313783634535,0.5776837250920983,0
267,0.7002466923538523,-0.9728065285904098,0.6311728408135265,0
268,0.933631563034954,-0.7240468867734975,0.5329395850943791,0
269,1.1045267105050236,-0.26036874478934413,0.4046401052281143,0
270,0.04159889277502027,0.7406766707478329,0.14221044710083713,2
271,-0.22235291705838212,1.1482632240521056,0.27826911054528264,2
272,-0.14523509762872028,1.5331359924765935,0.39605544418335487,2
273,0.592054179428484,1.45575978507494,-0.013065507405546935,0
274,1.7206206317263686,0.8616483250400936,-0.7447353195197316,0
275,2.5127845530840656,0.15575184023643737,-1.1750072278638233,0
276,2.9454215692855668,-0.07023238774603699,-0.9165388609458636,0
277,2.879246985700225,-0.21441112965906903,-0.6323901327707949,0
278,2.2043094837785353,-0.40805418239505414,-0.11112713474634679,0
279,1.4301926943414351,-0.47642942809020045,0.4943619421714426,0
280,1.0109211772987867,-0.5254649351537799,0.736611816875526,0
281,0.4817725111637394,-0.5707673582596259,0.833650627977822,0
282,-0.14398009448482943,-0.5353496277148836,0.915675232137926,2
283,-0.34187356606091907,-0.6183973947049155,0.8847250759586067,2
284,-0.42760525220813494,-0.7137427175187052,0.8380334604500362,2
285,-0.4856645584937097,-0.7949868930294838,0.771611006057629,2
286,-0.480366933854402,-0.8775014680403809,0.7076649994866826,2
287,-0.4008343632401789,-0.9665275911084059,0.6184162181725871,2
288,-0.07953074164440357,-1.0496082111771712,0.4801093825521928,2
289,0.5452236717536353,-1.0618785281330245,0.5672883125249216,0
290,0.9355809806621581,-1.0198928942247583,0.663204090810471,0
291,0.7797412373285141,-0.7773151299473188,0.4700172707580425,0
292,0.7514895495801998,-0.4025620144100217,0.389719198125349,0
293,0.4880731885864599,0.20419427131594248,0.45155772611523964,0
294,-0.8286768614672256,0.932305287490524,0.9990529803688477,2
295,-1.1435408214061848,1.0736282492696496,1.195621183314235,2
296,-1.1553237843740087,1.194361579052355,1.1875663840953987,2
297,0.07604978274101952,0.7931547068025202,0.29893435672575397,2
298,1.7814385923603708,0.16444254737449723,-0.6812539767062297,0
299,2.986162633887192,-0.1837033717201295,-0.6601313777740898,0
300,4.147998718067649,-0.19161577920645392,-0.3451886723834756,1
301,4.886959280840083,-0.22889883749515738,0.005180231437186304,1
302,4.854324405922217,-0.4096195933262522,0.4066018101014719,1
303,4.437003225339358,-0.6822003546603915,0.8585599868403747,1
304,4.112632637785123,-0.874401896202446,1.181721639513252,0
305,3.3796676815240096,-1.0899427877148586,1.3129530061990295,0
306,2.2623244765576103,-1.261387966342944,1.1840970353156943,0
307,1.5485699601499474,-1.2772096092569256,1.0030873170344574,0
308,1.1626171751785315,-1.2810312652771583,0.9363345956426722,0
309,0.9452382400032101,-1.2950244461318015,0.9575560533087648,0
310,0.8135781216466177,-1.3178826172764213,1.0070881665916742,0
311,0.8316316432999349,-1.3389851849728067,1.0752371971131478,0
312,1.3251924869824512,-1.3164726863986025,1.2608329628972106,0
313,2.9308973219755785,-1.3507006514480586,1.9227482553705353,0
314,4.679726195456704,-1.5321289980062816,2.7915174228642052,1
315,4.047824125236577,-1.1022841887867199,1.878682578494923,1
316,5.069823008372348,-0.7032204969722071,1.539362304791457,1
317,5.462243056081021,0.16423327851545264,0.6582696336688755,1
318,0.6527292228623883,1.7996848989352756,0.055563154393873465,0
319,0.07919251235550852,1.978810884004826,0.26146172138526075,2
320,0.1730781628261292,2.29224146322385,0.20100500076736474,2
321,1.858374966097575,1.8414759080189536,-0.8672526718801702,0
322,4.584909731050042,1.6954869462912796,-2.131380377232235,1
323,7.033337379759505,2.0698108687599364,-2.3022369530865956,1
324,8.837855834382813,2.498364831669259,-2.196970874492329,1
325,9.926772960878898,2.8311570591711437,-2.1921908800419487,1
326,10.42976953109777,2.9371932391732134,-2.142985557751021,1
327,9.694025719833398,2.063210609155478,-1.214133192528094,1
328,8.714295871945504,0.9481550463200162,-0.04578085241852365,1
329,7.657759686450716,0.05100665552557694,0.8092295155019343,1
330,6.320752880664795,-0.6429567322599989,1.3304724875331173,1
331,5.60763703741054,-0.9784682243183161,1.6279307082116568,1
332,5.346809783541077,-1.1720180850485817,1.9127422392177122,1
333,5.338447843005223,-1.199350852013611,2.044238218065785,1
334,5.330720206672664,-1.0725416274503996,1.9604143505227574,1
335,5.441608787453092,-0.706403156149215,1.5737344964918565,1
336,5.745915278225136,-0.2916404085114313,1.16490807914021,1
337,6.456984795209018,-0.6161220209626429,1.9774098138669516,1
338,7.2512112497482235,-1.1298841068486198,3.0352837967785966,1
339,4.629657031564557,-0.41228812437251844,1.2878424560611859,1
340,4.4459681584760995,0.018824069264436912,0.5761701019616559,1
341,4.408967307178025,0.7317123147108892,-0.1566888466417416,1
342,1.1603792774514998,1.9957236536122616,-0.22866758018134384,0
343,0.34206249779532355,2.190992016566662,0.3924885376460128,2
344,0.1884970086112594,2.441475136077661,0.6071066689452668,2
345,1.5336739529733985,1.6657717397643792,-0.3499987272538937,0
346,3.4399229015439463,0.6502824625119981,-1.2302867124166248,0
347,4.971210918363222,0.4055452411326587,-0.9980317817543598,1
348,6.421275547903907,0.6233931459755614,-0.8066553984177836,1
349,7.218450850073887,0.4610465234863475,-0.26738109063949234,1
350,7.339459182948775,-0.07058822004134205,0.6893404748236365,1
351,7.333493726880566,-0.43454591549616156,1.442307313997305,1
352,7.525337252679537,-0.10764059097264025,1.2423224999797735,1
353,6.59232507107672,0.1743314255461303,0.5969187883032409,1
354,4.524656186128263,0.0011231370405062197,0.10635096399421202,1
355,2.602238983825208,-0.4107650320602693,0.058807414977305905,0
356,1.1232973908058306,-0.8453471656895948,0.1908516591499975,0
357,-0.07395143812749201,-1.0624518051174716,0.13174952447466037,2
358,-0.37799496846571806,-1.0956047303107552,0.13831705275551437,2
359,-0.3560791633767623,-1.1109869507118668,0.20848193722665245,2
360,-0.01920354852672034,-1.075300360917517,0.3137481522774064,2
361,0.7318496143514656,-1.0214133255898457,0.5355095522342501,0
362,1.220855513185177,-0.9783290028382886,0.6592411833029063,0
363,1.1480121505172376,-0.7980178287506722,0.41629106052746173,0
364,1.4197342246120521,-0.46711906811925025,0.08937450547623259,0
365,1.3656274197195135,0.07431664569046609,-0.37329975163924467,0
366,-0.024247416574658596,0.7414591815240369,-0.7618266986731627,2
367,-0.28424674408890543,0.914502477522003,-0.6905874715645381,2
368,-0.28848552371295744,1.0561771289625097,-0.752550872054813,2
369,0.8395168083880769,0.6791008800033046,-1.1408223490408353,0
370,2.3947179007866533,0.21724394826339724,-1.0302923458008142,0
371,3.7670850234401305,-0.0177227573347933,-0.5508294948324748,0
372,5.170849779192243,0.08550057142313412,-0.24471225300980406,1
373,5.964965334047229,0.10796662802955637,0.06559095881762698,1
374,5.9055654371391535,-0.10321864833266814,0.45233595612337885,1
375,5.383198966027912,-0.43062887927680776,0.8960526211709695,1
376,4.642946897322294,-0.6989579719104327,1.1543078734081553,1
377,3.258515341960871,-0.9638431948960586,1.0814435497376849,0
378,1.550434293092322,-1.1405911084378746,0.7049035545998492,0
379,0.4902347936719159,-1.1286344423593846,0.3217913329447479,0
380,-0.18073218970818467,-1.0893104363859514,0.06752687019114034,2
381,-0.6213726121942345,-1.058682203003593,-0.08738760730887785,2
382,-0.7577406629772919,-1.0550796307507053,-0.09708074904622607,2
383,-0.6872889300798477,-1.0441300473073094,-0.05623216511183161,2
384,-0.2877834917300197,-0.984832002993965,0.025945755009689285,2
385,0.7010103894738302,-0.8555933452748117,0.21029959031087536,0
386,1.5809144494573295,-0.6982349917260255,0.29917458406011394,0
387,1.9625636297016358,-0.3558711945690259,0.012894578046733513,0
388,2.562697057870986,0.08027063246434497,-0.40589491603505923,0
389,2.947769062355019,0.5428079446148039,-0.9753365193743808,0
390,1.3989145633562383,2.5426640522584925,-2.9411105551006425,0
391,0.3820486066437258,1.8117742881858179,-2.1556852400354725,0
392,-0.2895199421731376,1.2309137593152248,-1.448270969374398,2
393,0.5873479041396619,0.5150970704317388,-1.2907965408889708,0
394,1.9422574608634764,-0.06202242368705932,-0.8184239247978754,0
395,3.000353198790039,-0.2656228069399667,-0.37437292639875486,0
396,4.055326517196398,-0.23380307425676242,-0.16337567524600075,1
397,4.267096018899328,-0.42873307085852413,0.1424475095444278,1
398,3.333397503744544,-0.6471812949539572,0.18632051158314483,0
399,0.5542527391927315,-0.6762196924091324,-0.5335535931922202,0
400,0.06081355229424016,-0.7344240861025075,-0.46907860513957855,0
401,-0.31217137840668,-0.8347655841681612,-0.18453089820982088,2
402,-0.7132942727454744,-0.94736982581503,0.10485996528029867,2
403,-0.9300848164550486,-1.0379723915343562,0.24570061811592722,2
404,-1.0259556930438578,-1.087287570008669,0.25594223137464284,2
405,-1.0855590351980262,-1.1156369915766613,0.1911491347371026,2
406,-1.2267868428746989,-1.1318070573578183,0.11561908247173562,2
407,-1.4306734982695548,-1.1127346490609362,0.008981906434135907,2
408,-1.5405886608681976,-1.049422220086236,-0.1306470905483618,2
409,-1.2218869460565869,-1.0282037723905626,-0.25793486584918496,2
410,-0.7656296612573729,-0.9419745532188515,-0.20350922743486924,2
411,-0.4603699047697787,-0.7524103773966314,-0.2624292869332226,2
412,-0.07125259852724214,-0.49583798126551865,-0.36078395576233524,2
413,0.41769611675230767,-0.014383368232118637,-0.6886470638505122,0
414,-0.07441926304248274,0.5577036156846119,-1.1399405500176116,2
415,-0.4157853158048327,0.6654340889499973,-1.0951448609634238,2
416,-0.488782164751035,0.8590906813633495,-1.1954239898151577,2
417,0.17990242207373383,0.3048577936707694,-1.0966005663804814,0
418,1.4238714963264207,-0.16515589515504958,-0.7168050870518223,0
419,3.0240944663918934,-0.06920946699279774,-0.5312647025239906,0
420,4.803760804992162,0.43473377984968004,-0.7001479771709866,1
421,6.202876047943346,0.878791338923187,-0.8448861919567573,1
422,7.235072910854673,1.1888526766927032,-0.8718921481519314,1
423,7.536936266172188,1.02389640605022,-0.45143317877143746,1
424,6.262030238402509,-0.08050145563317444,0.753139894503356,1
425,3.9872232884491123,-1.0851422331291611,1.4088492210218162,0
426,1.5090892461200252,-1.3756294706429297,0.9618495788523977,0
427,0.03707102198419545,-1.3098307446445017,0.44714268944162594,0
428,-0.6133187295717656,-1.2363320105999047,0.24899253500449334,2
429,-1.2085396242064312,-0.8489397672287187,0.3600877395173417,2
430,-1.3705983675622215,-0.8423514383317545,0.34073694043820185,2
431,-1.364773035258299,-0.8791032580940585,0.24999868390978383,2
432,-1.2080239173691725,-0.9152732991586001,0.11335027390809416,2
433,-0.8572315977959786,-0.9371757411961298,-0.08359274119551774,2
434,-0.6350432890288027,-0.8675685747644577,-0.10957158293279304,2
435,-0.5819041462792977,-0.6137760998045353,-0.06545739673069015,2
